construction_type_name,u_w_per_m2_k,description_x,material_opaque_id_layers,description_y
BTAP-ExteriorWall-Metal-1d,0.13,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 6"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",1,"gypsum wallboard 0.5"" thick"
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",160,"4"" interior 2lb closed cell sprayfoam"
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",204,"notched girts at 24"" vertically"
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",203,galvanized steel linear panel
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",205,thermal tape & insulation break
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",204,galvanized steel U-bar c/w #12 galv. Steel fasteners
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",174,"exterior insulation , 4"" Poly-iso"
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",174,"exterior insulation , 4"" Poly-iso"
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",180,metal cladding panel
BTAP-ExteriorWall-Metal-1d,0.1,"Structural Sheet Steel Wall with Cladding Supported by Notched Z-bar, 8"" Poly-Iso Exterior Insulation, interior stud wall c/w sprayfoam and gypsum finish",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-2,0.31446540880503143,Curtainwall: Glazed Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-2,0.31446540880503143,Curtainwall: Glazed Spandrel,43,"fibreglass batts, 6 in thick RSI 3.35"
BTAP-ExteriorWall-Metal-2,0.31446540880503143,Curtainwall: Glazed Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-2,0.31446540880503143,Curtainwall: Glazed Spandrel,50,"Spandrel glass 3/8"" plate"
BTAP-ExteriorWall-Metal-2,0.31446540880503143,Curtainwall: Glazed Spandrel,51,Aluminum panel with 2 inches fibreglass
BTAP-ExteriorWall-Metal-2,0.31446540880503143,Curtainwall: Glazed Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-2,0.2777777777777778,Curtainwall: Glazed Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-2,0.2777777777777778,Curtainwall: Glazed Spandrel,43,"fibreglass batts, 6 in thick RSI 3.35"
BTAP-ExteriorWall-Metal-2,0.2777777777777778,Curtainwall: Glazed Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-2,0.2777777777777778,Curtainwall: Glazed Spandrel,50,"Spandrel glass 3/8"" plate"
BTAP-ExteriorWall-Metal-2,0.2777777777777778,Curtainwall: Glazed Spandrel,51,Aluminum panel with 2 inches fibreglass
BTAP-ExteriorWall-Metal-2,0.2777777777777778,Curtainwall: Glazed Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-2,0.2469135802469136,Curtainwall: Glazed Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-2,0.2469135802469136,Curtainwall: Glazed Spandrel,60,"fibreglass batts, 6 in thick RSI3.35"
BTAP-ExteriorWall-Metal-2,0.2469135802469136,Curtainwall: Glazed Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-2,0.2469135802469136,Curtainwall: Glazed Spandrel,50,"Spandrel glass 3/8"" plate"
BTAP-ExteriorWall-Metal-2,0.2469135802469136,Curtainwall: Glazed Spandrel,51,Aluminum panel with 2 inches fibreglass
BTAP-ExteriorWall-Metal-2,0.2469135802469136,Curtainwall: Glazed Spandrel,64,"Polyurethane Foam 4.5"" thick, RSI 5.15 modifed to 5"" foaming RSI 5.67"
BTAP-ExteriorWall-Metal-2,0.2469135802469136,Curtainwall: Glazed Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-2,0.21008403361344538,Curtainwall: Glazed Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-2,0.21008403361344538,Curtainwall: Glazed Spandrel,60,"fibreglass batts, 6 in thick RSI3.35"
BTAP-ExteriorWall-Metal-2,0.21008403361344538,Curtainwall: Glazed Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-2,0.21008403361344538,Curtainwall: Glazed Spandrel,50,"Spandrel glass 3/8"" plate"
BTAP-ExteriorWall-Metal-2,0.21008403361344538,Curtainwall: Glazed Spandrel,51,Aluminum panel with 2 inches fibreglass
BTAP-ExteriorWall-Metal-2,0.21008403361344538,Curtainwall: Glazed Spandrel,64,"Polyurethane Foam 4.5"" thick, RSI 5.15 modifed to 5"" foaming RSI 5.67"
BTAP-ExteriorWall-Metal-2,0.21008403361344538,Curtainwall: Glazed Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-2,0.18315018315018314,Curtainwall: Glazed Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-2,0.18315018315018314,Curtainwall: Glazed Spandrel,60,"fibreglass batts, 6 in thick RSI3.35"
BTAP-ExteriorWall-Metal-2,0.18315018315018314,Curtainwall: Glazed Spandrel,56,"Isoboard, 1"" thick, RSI .98"
BTAP-ExteriorWall-Metal-2,0.18315018315018314,Curtainwall: Glazed Spandrel,50,"Spandrel glass 3/8"" plate"
BTAP-ExteriorWall-Metal-2,0.18315018315018314,Curtainwall: Glazed Spandrel,51,Aluminum panel with 2 inches fibreglass
BTAP-ExteriorWall-Metal-2,0.18315018315018314,Curtainwall: Glazed Spandrel,64,"Polyurethane Foam 4.5"" thick, RSI 5.15 modifed to 5"" foaming RSI 5.67"
BTAP-ExteriorWall-Metal-2,0.18315018315018314,Curtainwall: Glazed Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-3,0.31446540880503143,Curtainwall: Sandwich Panel Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-3,0.31446540880503143,Curtainwall: Sandwich Panel Spandrel,43,"fibreglass batts, 6 in thick RSI 3.35"
BTAP-ExteriorWall-Metal-3,0.31446540880503143,Curtainwall: Sandwich Panel Spandrel,56,"Isoboard, 1"" thick, RSI .98"
BTAP-ExteriorWall-Metal-3,0.31446540880503143,Curtainwall: Sandwich Panel Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-3,0.31446540880503143,Curtainwall: Sandwich Panel Spandrel,52,"22 gauge sheet metal galvanized with 2"" fibreglass, polyvinyl exterior finish"
BTAP-ExteriorWall-Metal-3,0.31446540880503143,Curtainwall: Sandwich Panel Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-3,0.2777777777777778,Curtainwall: Sandwich Panel Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-3,0.2777777777777778,Curtainwall: Sandwich Panel Spandrel,43,"fibreglass batts, 6 in thick RSI 3.35"
BTAP-ExteriorWall-Metal-3,0.2777777777777778,Curtainwall: Sandwich Panel Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-3,0.2777777777777778,Curtainwall: Sandwich Panel Spandrel,52,"22 gauge sheet metal galvanized with 2"" fibreglass, polyvinyl exterior finish"
BTAP-ExteriorWall-Metal-3,0.2777777777777778,Curtainwall: Sandwich Panel Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-3,0.2469135802469136,Curtainwall: Sandwich Panel Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-3,0.2469135802469136,Curtainwall: Sandwich Panel Spandrel,60,"fibreglass batts, 6 in thick RSI3.35"
BTAP-ExteriorWall-Metal-3,0.2469135802469136,Curtainwall: Sandwich Panel Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-3,0.2469135802469136,Curtainwall: Sandwich Panel Spandrel,52,"22 gauge sheet metal galvanized with 2"" fibreglass, polyvinyl exterior finish"
BTAP-ExteriorWall-Metal-3,0.2469135802469136,Curtainwall: Sandwich Panel Spandrel,64,"Polyurethane Foam 4.5"" thick, RSI 5.15 modifed to 5"" foaming RSI 5.67"
BTAP-ExteriorWall-Metal-3,0.2469135802469136,Curtainwall: Sandwich Panel Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-3,0.21008403361344538,Curtainwall: Sandwich Panel Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-3,0.21008403361344538,Curtainwall: Sandwich Panel Spandrel,60,"fibreglass batts, 6 in thick RSI3.35"
BTAP-ExteriorWall-Metal-3,0.21008403361344538,Curtainwall: Sandwich Panel Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-3,0.21008403361344538,Curtainwall: Sandwich Panel Spandrel,52,"22 gauge sheet metal galvanized with 2"" fibreglass, polyvinyl exterior finish"
BTAP-ExteriorWall-Metal-3,0.21008403361344538,Curtainwall: Sandwich Panel Spandrel,64,"Polyurethane Foam 4.5"" thick, RSI 5.15 modifed to 5"" foaming RSI 5.67"
BTAP-ExteriorWall-Metal-3,0.21008403361344538,Curtainwall: Sandwich Panel Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-Metal-3,0.18315018315018314,Curtainwall: Sandwich Panel Spandrel,11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-Metal-3,0.18315018315018314,Curtainwall: Sandwich Panel Spandrel,60,"fibreglass batts, 6 in thick RSI3.35"
BTAP-ExteriorWall-Metal-3,0.18315018315018314,Curtainwall: Sandwich Panel Spandrel,56,"Isoboard, 1"" thick, RSI .98"
BTAP-ExteriorWall-Metal-3,0.18315018315018314,Curtainwall: Sandwich Panel Spandrel,6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-Metal-3,0.18315018315018314,Curtainwall: Sandwich Panel Spandrel,52,"22 gauge sheet metal galvanized with 2"" fibreglass, polyvinyl exterior finish"
BTAP-ExteriorWall-Metal-3,0.18315018315018314,Curtainwall: Sandwich Panel Spandrel,64,"Polyurethane Foam 4.5"" thick, RSI 5.15 modifed to 5"" foaming RSI 5.67"
BTAP-ExteriorWall-Metal-3,0.18315018315018314,Curtainwall: Sandwich Panel Spandrel,1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",43,"fibreglass batts, 6 in thick RSI 3.35"
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",153,"Fibreglasboard 1"" RSI 0.69"
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",7,"wood siding T&G ""B"" grade"
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",9,"waterproof sealer, 1 coat, sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",10,"stains, paints, 2 coats sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.31446540880503143,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",56,"Isoboard, 1"" thick, RSI .98"
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",7,"wood siding T&G ""B"" grade"
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",9,"waterproof sealer, 1 coat, sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",10,"stains, paints, 2 coats sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.2777777777777778,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",63,"Isoboard, 1.5"" thick, RSI 1.38"
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",7,"wood siding T&G ""B"" grade"
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",9,"waterproof sealer, 1 coat, sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",10,"stains, paints, 2 coats sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.2469135802469136,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",67,"Isoboard sheathing, 2"" thick RSI 1.93"
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",7,"wood siding T&G ""B"" grade"
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",9,"waterproof sealer, 1 coat, sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",10,"stains, paints, 2 coats sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.21008403361344538,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",56,"Isoboard, 1"" thick, RSI .98"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",67,"Isoboard sheathing, 2"" thick RSI 1.93"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",7,"wood siding T&G ""B"" grade"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",9,"waterproof sealer, 1 coat, sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",10,"stains, paints, 2 coats sprayed"
BTAP-ExteriorWall-SteelFramed-1,0.18315018315018314,"Steel Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",43,"fibreglass batts, 6 in thick RSI 3.35"
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",171,Exterior Gypsum sheathing
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",172,Self-adhered air/vapour/moisture barrier
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",163,"3"" Exterior Semi-Rigid Mineral Wool Insulation"
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",182,"3"" Thermal Clips (EJOT System, 16""x36"" spacing)"
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",196,"1"" hat tracks to form rainscreen cavity"
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",180,Metal Cladding Panel
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-SteelFramed-2,0.247,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-SteelFramed-2,0.21,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",11,"galvanized LB studs, 16 ga x 3-5/8\"" W studs 16\"" O.C. x 10' H, incl galvanized top & bottom track, excl openings, headers, beams, bracing & bridging"
BTAP-ExteriorWall-SteelFramed-2,0.21,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-SteelFramed-2,0.21,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",43,"fibreglass batts, 6 in thick RSI 3.35"
BTAP-ExteriorWall-SteelFramed-2,0.21,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",171,Exterior Gypsum sheathing
BTAP-ExteriorWall-SteelFramed-2,0.21,"Steel Framed 2"" x6"", 16 "" O.C. Split Insulated Clad With Metal Panels",172,Self-adhered air/vapour/moisture barrier
